ID,posT1,posT2,posT3,posT4,negT1,negT2,negT3,negT4,gender,group
1258,2.08353,3.44027,4.02667,1.91667,3.64971,3.0959,3,2.4,0,0
1259,3.16667,3.83639,4.55044,4.76043,3.32842,1.86667,1.96123,3.05613,0,0
1260,1.72207,1.79591,1.94333,4.33333,3.23421,1.62814,2.2,1.5903,1,0
1261,3.18088,4.29339,4.77667,3.43827,1.44413,2.13197,1.13333,1.33361,0,0
1262,2.39446,1.35153,1.36,1.33333,3.00867,1.31155,2.93333,1.73333,1,1
1263,3.99541,4.11369,3.11,4.16667,3.94862,4.43739,2.26667,2,1,0
1264,2.87997,3.40073,2.69333,2.75,1.42386,2.0603,3.13333,1.73333,1,1
1265,3.84867,3.66148,2.58222,2.16001,1.63634,1.98751,2.06667,1.39988,0,0
1266,4.77357,4.10366,5.11,4.5,2.57664,1.03553,1,1,0,0
1267,4.03951,3.79558,3.86,4.60906,2.25008,1.9275,1,1.60413,1,1
1268,3.24889,3.56629,3.77667,3.94886,3.35691,2.29631,3.66667,2.85159,0,0
1269,4.37714,2.33098,3.44333,3.08333,1.90861,1.16649,1.46667,1.33333,1,0
1270,3.99174,4.09769,4.11,3.91667,1.08509,1.31224,1.06667,1.2,1,0
1271,2.87622,2.09918,4.02667,2.16667,4.39934,3.31713,2.26667,2.8,1,0
1272,3.05683,4.04185,3.77667,3.16667,1.77776,3.31499,1.86667,1.6,0,0
1273,3.72104,2.92945,3.49889,3.33333,1.33459,1.06101,2.58333,1.51667,1,0
1274,3.38452,3.30105,1.44333,4.58563,3.51514,2.5141,2.6,3.02773,1,0
1275,2.40559,3.53568,3.11,2.58333,1,1.21282,1.73333,1.13333,0,1
1276,3.5309,3.74358,4.27667,3.91667,2.29203,2.06458,1.2,1.8,1,1
1277,2.57142,4.24343,3.86,4.66667,2.12046,2.69311,2.66667,1.13333,1,0
1278,3.18295,4.07132,3.27667,2.38734,1.98065,2.39238,1.33333,1.86667,0,1
1279,4.9632,5.03647,4.77667,4.66667,2.58742,1.62268,1.93333,1.26667,0,0
1280,4.76021,4.64429,3.86,4.96434,1.63549,1.92522,1.25,1.13333,0,0
1281,4.05993,5.00228,4.94333,4.58333,1.06908,1.21545,1.33333,1.33333,0,0
1282,4.13571,2.73269,2.69333,2.83333,2.28265,2.08356,1.46667,1.6,0,0
1283,3.66667,3.64404,1.61,2.64087,2.26667,1.73333,1.06667,2.76477,0,1
1284,4.5,4.295,3.29546,3.53807,2.06667,1.8,2.57565,1.22319,1,1
1285,3.11799,3.58212,3.48484,3.13632,3.07435,2.18234,2.52965,1.87504,0,1
1286,4.16667,2.71167,2.02667,1.54268,4.73333,2.6,3.2,2.62859,1,1
1287,2.78445,3.23796,4.0764,3.3168,2.26667,2.10968,1.68177,1.7907,1,0
1288,4.06871,4.795,4.61,4.81642,2.65534,1.41855,1.46667,1.66437,1,0
1289,3.4254,3.12833,3.49903,3.82785,1.42234,2.19367,1.6883,1.84963,0,0
1290,3.3669,4.37833,4.27691,3.73783,3.26411,1.68754,2.66941,2.38291,0,1
1291,2.95866,3.96167,5.11,3.93575,2.47029,1.58013,1.06667,1.93416,1,1
1292,3.38501,4.295,3.61,4.30734,1.01394,1.49036,1.13333,1.48291,1,0
1293,3.93246,2.87833,3.52667,3.79579,1.81453,1.2988,2.06667,1.84713,1,0
1294,2.07387,2.545,3.13451,3.89396,2.17741,1.34392,1.87671,1.753,0,0
1295,2.37751,3.60308,4.30907,3.41667,2.08206,1.47072,2.0979,1.6,1,0
1296,3.1031,5.01202,4.27667,4.41072,1.46551,1.56378,1.2,2.09345,0,1
1297,2.48515,4.545,4.02667,3.1351,1,1.59987,1.13333,1,0,0
1298,4.41937,3.37833,4.36,3.58333,2.33619,3.33496,1.73333,2,1,1
1299,2.83779,3.47431,2.49385,3.76459,1.76025,1.57016,1.747,2.1866,0,1
1300,2.85117,4.62833,3.65644,3.89284,1.74289,2.21773,1.30708,1.84889,0,0
1301,3.68892,4.37833,4.19333,4.17468,1.55706,1.40529,1.06667,1.35861,1,0
1302,4.44066,4.95284,5.11,4.9906,2.20334,1.45392,1.6,2.12574,0,1
1303,3.31019,2.26695,2.64142,2.75,2.00348,2.23268,2.73137,1.65057,1,1
1304,3.8952,4.67378,4.60144,3.17263,1.73798,1.86612,1.67313,1.59189,1,0
1305,2.91732,3.44325,4.1937,3.25,2.19125,1.81934,1.93431,1.33333,0,0
1306,4.43528,3.44925,3.65709,2.75,1.82084,2.01965,2.54709,1,1,1
1307,3.78881,4.12389,4.58146,3.33333,2.45129,1.68011,1.02865,1.42579,0,1
1308,3.1406,3.99227,4.88845,2.38,1.34086,1.28636,1.18025,1.2,0,0
1309,4.58333,1.94321,2.86065,3.93047,1.26667,1.66667,2.09836,1.00001,0,1
1310,3.2245,3.03241,2.90396,3.33333,2.8031,2.57157,2.06097,2.8,1,1
1311,4.44276,3.07309,3.96883,4.75,2.73772,3.63238,2.77301,4.66667,0,0
1312,3.7176,1.37833,1.63778,3.14721,3.20712,1.89871,1.3,1.56862,0,1
1313,3.79023,3.03281,2.98958,1.33333,3.91223,3.30444,2.06629,3,0,1
1314,4.50059,4.71167,5.11,4.9611,2.64784,2.19131,1.73333,1.23868,1,1
1315,3.28167,3.31319,3.96397,4.41667,2.001,3.14407,1.6377,1.46667,0,1
1316,3.8243,3.49444,3.49594,4.66667,2.3999,1.21375,1.9984,1.61891,0,1
1317,2.15723,3.46167,1.94333,2.55413,2.74292,1.98526,1.6,2.08895,0,1
1318,3.59031,4.545,3.19333,4.80775,2.35487,2.10541,1.13333,1.95031,1,1
1319,3.56898,3.295,1.97427,4.43287,1.76075,2.10656,2.77061,2.31552,0,0
1320,3.72226,2.37833,2.80444,4.33333,2.53132,2.23648,2.8,2.13333,1,0
1321,3.85938,4.795,4.94333,4.85959,1.69306,2.20667,1.26667,1.272,1,0
1322,4.6065,3.71167,4.56643,3.84959,1.37108,1.00673,1.75322,1.16904,0,0
1323,3.79162,3.96167,5.11,3.43608,2.89119,1.91834,1,2.78998,1,1
1324,4.37181,4.795,3.61,4.90378,3.17888,1.38444,1.66667,1.60445,1,0
1325,3.9052,3.62833,3.08359,3.62896,3.58255,3.9735,3.28657,1.71199,1,1
1326,1.31309,1.16689,2.08761,3.33333,2.13831,1.55229,2.1445,1.38827,1,0
1327,3.22062,3.43156,4.87972,4.33333,1.57093,1.26822,2.04605,1.06667,1,1
1328,3.09583,3.73978,4.53045,4.25,2.40123,1.67071,1.58732,1.2,0,0
1329,3,1.46167,3.27667,3.17941,1,1.8,1.4,1.41847,0,1
1330,2.83333,2.37833,1.61,3.76936,3.46667,3.4,1.26667,2.60953,1,1
1331,3.3563,4.295,4.86,4.16667,1.08791,1.6018,1.26667,1.06667,0,1
1332,2.55535,2.71167,3.21192,4.23856,1.44021,2.0639,1.77869,2.59974,0,0
1333,2.3521,4.37833,4.02667,4.58333,3.08997,3.52367,2.06667,2.66667,0,1
1334,2.05516,3.62833,3.61,3.90476,2.01472,2.41092,2.2,1.62981,1,0
1335,4.79495,2.96167,2.52667,3.65046,2.94681,1.66625,1.8,1.87871,1,0
1336,2.86065,2.62833,2.97107,3.33732,2.51418,2.40584,2.60931,2.80049,1,1
1337,2.92558,1.795,3.36,2.34622,2.79057,2.76659,2.93333,1.64042,1,1
1338,3.39793,2.46167,2.44333,3.3315,2.73061,1.88457,3.53333,2.80147,0,0
1339,2.90676,4.37833,4.69333,3.36872,1.74444,1.30646,1.33333,1.64699,0,1
1340,2.49373,3.87833,2.94333,4.25,2.15683,2.11133,1.73333,1.42679,1,0
1341,3.46258,3.65718,3.27931,3.60476,1.98821,2.42697,3.52381,1.77794,0,0
1342,2.92164,4.46167,3.86,2.16704,1.69328,1.76275,1.46667,1.16219,0,0
1343,3.13231,4.62833,3.86,4.8074,2.36451,1.44284,2.33333,1.80027,0,1
1344,3.74865,3.795,4.27667,2.20902,3.10786,3.64533,2,3.4074,0,0
1345,4.48804,4.13642,3.00769,4.08333,2.09875,2.73446,1.46284,1.93333,0,0
1346,1.94072,2.18435,3.65363,2.66667,2.01188,1.63272,1.53703,1.2,1,0
1347,3.98348,3.57129,2.65649,4.41667,1.99121,2.53957,1.70386,3.39498,1,0
1348,3.80576,2.37924,4.91756,4,1.68013,1.48018,2.24872,1.86667,0,0
1349,2.75688,4.79649,4.34433,4.66667,2.46486,2.62675,2.24751,1.53333,1,0
1350,5,4.26903,3.45711,4.41667,1.88681,2.51826,2.7419,1.86667,1,0
1351,4.53583,3.52256,4.02247,4.25,2.40462,1.68329,2.39066,2.26667,0,0
1352,4.83452,3.545,2.97111,3.95103,2.72337,1.8511,1.13333,1.48507,1,0
1353,3.21214,3.78338,5.10247,4.08333,2.24725,2.16117,1.87212,1.93333,1,0
1354,4.41077,2.86839,3.27056,3.58333,2.4463,2.66437,1.89635,2.06667,1,0
1355,2.39529,2.87858,4.42222,4.41824,3.32481,1.85095,2.03496,1.48376,0,0
1356,3.84064,4.12833,4.19333,3.04568,1.3598,1.43101,1.33333,1.1229,1,0
1357,2.82602,2.12833,3.74702,3.1359,2.77136,2.22079,2.1901,2.28504,1,1
1358,3.08333,3.045,1.77667,2.4107,1.66667,1,1.66667,1.04753,0,0
1359,3.84345,3.63,2.82685,2.32661,1.77177,2.21259,3.3863,1.96128,0,0
1360,4.83333,4.46167,4.52667,4.87632,2.51352,1.6,1.13333,1.19083,1,0
1361,2.9773,3.37833,3.30544,4.37621,3.3087,2.14182,3.09386,1.19323,1,0
1362,3.05868,3.2581,2.60947,2.96518,3.3109,1.50989,1.70341,1.19356,0,0
1363,4.02274,4.12833,4.11836,4.54732,2.06135,2.29381,1.82837,2.07564,0,1
1364,1.9642,4.295,4.44333,4.70119,2.53333,1.84748,1.46667,1.25566,0,1
1365,3.67085,4.33175,2.13111,2.94721,2.61468,2.0558,2.67181,1.14298,0,0
1366,4.94866,3.795,5.02667,5,3.41051,1.89927,2.8,1,1,0
1367,4,4.045,4.77667,3.41264,3.13333,1.06667,1.26667,1.02491,0,1
1368,3.08333,2.46167,3.44333,3.78415,2.66667,2.85,2.73333,2.30324,0,0
1369,4.41667,4.37833,4.19333,4.02897,1.06667,1.73333,2.06667,1.60393,1,0
1370,3.88376,5.045,2.38466,4.70001,2.9351,2.64165,1.75756,1.24294,1,0
1371,1.74114,3.74463,3.08189,2.44097,3.13333,2.66688,1.32332,1.38997,0,0
1372,4.58333,3.08795,4.90697,4.7938,2.06667,2.4,2.60574,1.15268,1,0
1373,4.75,4.46167,4.77667,4.20767,2.46667,2.66667,1.66667,1.62041,1,1
1374,3.9725,3.045,3.28849,4.03905,3.42747,2.06513,2.00557,1.08261,1,1
1375,2.63495,1.54916,1.44333,3.75293,2.36833,2.97707,1,1.85639,1,0
1376,2.5296,2.2256,1.36,2.14912,3.35802,2.57242,3.46667,2.06667,1,0
1377,4.42231,3.795,4.86,3.33333,2.04191,1.18827,1.26667,1.6,0,0
1378,1.5479,4.12833,2.69333,2.58191,2.29482,2.84003,2.4,2.27889,0,1
1379,3.51165,4.46167,4.32223,4.62742,2.79528,2.53646,2.37919,2.92649,0,1
1380,3.08723,4.37833,3.77667,3.63503,3.01819,2.54612,3.66667,1.83834,1,1
1381,4.69786,3.87833,3.44333,4.63889,2.983,1.62509,1.8,1.30066,0,1
1382,3.07277,2.545,3.02667,2.56738,2.65019,2.84786,1.8,1.59719,0,1
1383,4.66768,3.62833,4.11,3.43324,2.19722,1.85542,1.86667,2.09757,1,1
1384,2.01066,4.05296,4.60763,1.28966,2.37363,2.45203,1.4487,1.00002,0,1
1385,3.01026,4.44298,2.03744,4.5,2.67449,3.00071,1.33619,3.06667,0,1
1386,3.71457,3.65898,4.13377,3.41667,1.73774,3.38024,2.32205,1.21836,1,0
1387,4.14457,3.35754,3.14059,3.08333,1.96335,2.35431,1.33636,1.73333,0,1
1388,2.57213,3.33878,2.58716,1.83333,3.84672,2.52827,2.01874,1.86667,0,1
1389,3.78086,4.45152,4.35926,3.65074,2.32227,1.87242,1.47648,1.95837,1,0
1390,3.05855,4.17393,2.54025,1.66667,2.70235,2.85586,1.35857,1.99925,1,0
1391,1.39972,4.57972,4.28011,4.41667,2.92438,2.12184,1.65917,1.12531,1,0
1392,3.3388,5.02591,4.99648,5,2.92012,1.85567,2.30923,2.29929,1,1
1393,3.38046,3.79883,3.96796,2.89701,1.65766,1.83492,1.73877,2.93081,1,0
1394,3.91683,4.5395,3.03887,3.9218,2.05932,1.66358,1.41302,2.39946,0,1
1395,4.27358,2.74542,3.91316,4.66667,2.25461,2.24291,1.17173,2.6,0,1
1396,2.25987,3.94362,4.3536,2.37294,1.87299,2.37762,1.59361,4.8,1,0
1397,3.7884,4.6543,4.46021,3.04743,2.49083,2.58587,1.18632,1.46667,0,1
1398,4.85543,4.08566,3.11062,4.5,3.77876,3.98032,2.47722,3.26667,0,0
1399,4.66667,3.37833,2.2397,4.57902,2.68602,4.73333,3.48557,2.10778,0,1
1400,4.33333,4.21167,3.11,3.81492,2.13333,1,2.66667,1.99781,1,0
1401,4.41667,4.87833,4.52667,2.61555,2.11366,2.06667,1.46667,1.0008,1,1
1402,3.33333,3.66097,3.90548,3.88165,4.33333,3.53333,2.72354,1.95998,1,0
1403,4.35216,3.31803,3.96162,3.95994,1.6,1.09591,1.03394,1.06351,0,1
1404,3.75,4.295,4.27667,3.96104,1.86667,2.4,2.26667,3.52161,1,0
1405,3.5,2.545,2.88266,2.44524,2.06667,2.93333,2.14058,1.29336,1,1
1406,4,4.295,4.86,3.65126,1,1,1.26667,1,0,0
1407,4.75,1.795,2.94333,4.0535,1.46667,1.06667,1.66667,1.11364,1,0
1408,4.94803,4.62224,4.17129,3.28965,2.86667,2.18246,1.8534,1.19172,0,0
1409,3.75,3.50318,2.7554,3.3379,1.06667,1.26667,1.98734,1.00329,0,0
1410,4.25,1.71167,2.19333,3.45799,3.13333,2.06667,1.66667,1.4943,0,1
1411,3.71134,4.045,4.69337,4.41667,1.79891,2.58152,2.80321,2.4,1,1
1412,3.19216,4.75013,3.64064,3.91667,1.49065,1.7797,1.87387,1.66667,0,1
1413,4.24272,4.545,4.77667,3.50631,1.13718,2.56716,1.4,1.56893,0,0
1414,3.05489,4.8568,4.64925,4.83333,2.26408,2.72803,1.76548,1.46667,0,1
1415,4.249,3.87833,5.08913,3.21549,2.72629,2.88828,1.72435,1.22009,0,0
1416,4.47052,4.12833,3.67716,4.67818,2.27483,2.27297,2.88255,2.00752,1,0
1417,3.17794,4.35376,4.23099,3.83333,1.28693,1.07929,2.51088,1.23079,0,0
1418,2.93424,4.4191,3.02667,4.25,1,1.2536,2.6,1.6,1,0
1419,2.46852,1.87833,4.77667,2.89981,2.32824,2.05679,1.46667,1.55228,1,0
1420,4.83165,4.41359,4.44333,5,1.68696,1.91573,1.73333,1.26667,0,0
1421,3.0352,4.045,3.44333,1.83333,2.19836,2.90181,1.66667,1.13333,0,0
1422,4.4156,4.045,5.11,3.45404,1.46378,1.55443,1,1.59801,0,0
1423,4.37334,4.295,4.19333,4.25,1.0008,1.58293,1.26667,1.00001,0,0
1424,3.3134,3.62833,4.94333,5,1.94676,1.4212,3.33333,2.53333,0,0
1425,4.36232,4.46167,4.39479,3.14139,1.50905,2.38972,1.80002,2.18037,1,0
1426,2.94048,3.90611,3.16111,2.16667,2.39532,1.63797,1.86616,2.79434,0,1
1427,2.92936,4.37833,4.86,3.45481,1.06225,2.25586,1.73333,1.51696,1,0
1428,3.87445,2.795,3.99755,2.56984,1.79926,1.89781,2.4467,2.6196,1,0
1429,2.99135,3.21167,2.61,3.74589,1.60953,1.69214,1.8,1.31449,0,1
1430,2.70799,2.045,2.94333,1.91667,1.63995,1.83757,1.73333,1.66667,0,0
1431,4.64459,3.37833,3.27667,2.91667,2.15688,1.84712,1.65,1.92993,1,0
1432,2.79673,4.38244,3.90383,3.83333,1.65802,2.16611,2.24156,1.13333,0,0
1433,3.67995,1.69356,3.68104,2.58333,2.01527,1.73957,1.81429,1.26667,0,0
1434,2.83889,3.48963,4.29676,4,3.30966,2.24512,1.32456,2.06667,1,0
1435,2.52662,2.44865,3.28457,2.20612,1.84466,3.25247,1.57211,1.36421,0,1
1436,3.80487,3.09021,3.57788,4.33333,1.04964,1.35198,1.75208,2.6,0,1
1437,2.49623,3.6625,3.27715,1.83333,2.51398,2.38368,2.12859,2.06667,0,1
1438,4.89796,4.46968,4.23109,4.33333,1.30098,1.40531,2.01115,1.73333,1,0
1439,2.04408,4.74527,2.98846,2.5,2.76988,2.26934,2.36632,1.65241,1,1
1440,2.93014,3.64464,5.01627,2,2.77579,2.57999,2.3307,1.4,0,1
1441,2.94724,3.05196,3.43315,4.58333,2.07433,2.5608,2.66094,1.86667,0,1
1442,4.13747,4.35707,3.24784,4.33333,1.64177,2.1778,1.87187,1.34481,1,0
1443,3.33797,3.20281,4.80511,4.16667,2.37837,2.19667,1.91608,1.35518,0,0
1444,4.3615,4.98913,4.13401,4.33333,1.52287,1.31108,1.36342,1.66667,0,1
1445,4.44619,4.37534,2.72089,4.08333,2.01392,2.47294,2.47753,2.33333,0,1
1446,2.40334,4.00449,3.77927,3.5,3.07169,2.14613,2.37929,2,0,1
1447,4.99801,2.53909,3.47997,4.3583,4.66667,3.32077,2.58283,2.28188,0,1
1448,4.80556,3.08658,4.27433,2.87427,1.46667,1.91667,2.14442,1.89305,1,0
1449,4.66667,3.545,5.11,4.23492,1.06667,1,1,1.40606,1,0
1450,2.25,4.46167,4.27667,3.87776,1.66667,1.7,1.46667,1.67042,1,0
1451,5,4.31054,4.60863,4.69034,1,1.4,1.67276,1.31577,0,0
1452,3.66667,3.62833,3.61,3.9982,1.8,2.33333,2.13333,1.21476,0,0
1453,4.66667,3.74161,4.52377,4.85658,1.66667,1.33333,1.70756,1.65772,0,0
1454,4.25,4.87833,4.86,4.87971,1.2,1.13333,1.26667,1.0581,0,0
1455,4.25,4.045,3.9955,4.4232,2.06667,1.6,1.00001,1.71838,0,0
1456,1.26247,3.03265,3.04752,1.94975,1.13333,1.33322,1.87446,1.34372,0,0
1457,2.81675,3.295,5.1055,3.58333,1.69723,1.56052,1.15442,2.89345,0,0
1458,3.3752,2.62833,3.69333,4.28197,1.57231,1.39663,1.2,1.00904,0,0
1459,4.01893,2.46167,3.44333,3.76823,2.37645,2.64801,2,2.81033,0,0
1460,4.45731,2.21167,3.8821,2.19481,2.08909,1.00001,1.21645,1.34676,1,0
1461,3.73232,3.71167,2.94333,4.76621,1.58147,2.0746,1.13333,1.44185,1,0
1462,4.20206,3.295,3.86,2.60168,1.45447,1.25813,1.66667,1.71414,0,0
1463,3.0431,3.21167,4.52667,4.05114,3.16753,2.89902,2.06667,2.75861,1,1
1464,4.68103,3.87833,3.52667,3.91667,1.50909,1.29505,2.13333,1.46667,1,1
1465,4.96525,5.045,5.11,5,2.60364,1.81654,1.13333,1.86667,0,0
1466,3.89848,3.71167,4.11,3.62203,1.58694,3.03304,1.53333,1.01946,1,0
1467,1.86083,4.62833,4.36,4.69253,1.61217,1.84032,1.53333,2.22792,0,0
1468,4.15746,2.93796,3.77667,4.75,1.55122,1.00106,1.56199,1.46667,0,1
1469,3.69175,3.36931,2.80893,3.66667,1.6897,1.60702,2.25019,2.32362,0,0
1470,4.85088,4.88562,3.91157,3.16667,2.05355,1.70468,1.51006,1.6,0,0
1471,3.29752,4.2377,3.19656,3.91667,1.19708,3.22113,1.48971,1.90308,0,0
1472,2.81935,3.5274,4.14787,4.41667,3.22541,3.66938,1.21536,2.0899,0,0
1473,3.50264,3.10959,4.61535,3.91667,2.98749,3.37525,1.34513,2.13333,1,1
1474,2.78028,4.18021,4.23105,3.83333,3.3139,2.67456,1.75829,3.06667,0,0
1475,3.11939,3.62289,5.09939,4.33333,2.07632,2.72596,1.57314,1.53333,1,0
1476,4.30322,4.08275,4.13035,4.16667,1.69364,2.90193,1.7609,1.53333,0,0
1477,4.10154,3.98676,4.16454,4.41667,1.44585,1.45731,1.13302,1.73333,0,0
1478,2.25,3.045,2.61,1.27825,4.66667,4.53333,2.8,2.715,0,0
1479,2.58887,3.08215,1.29134,3.00823,1.52434,1.93137,2.41246,1.15595,0,1
1480,1.80296,2.47383,3.82461,3.84953,2.86667,1.81291,2.92991,2.28133,0,1
1481,2,3.24859,4.79682,3.55842,3.13333,3.4,2.29085,1.64336,0,0
1482,1.16667,4.71167,4.77667,2.07205,3.66667,2,1.46667,2.44812,1,0
1483,2.85231,3.22404,3.84468,2.04103,2.06667,2.08699,2.38011,1.7366,1,0
1484,4.33333,4.295,3.30444,2.68133,4.20199,1.8,1.73333,1.79904,0,0
1485,1.5,2.12833,2.19333,2.04889,3.73333,2.6,1.86667,2.01697,1,0
1486,4.51061,4.545,2.61,4.38535,1.27378,1,1.8,1.07476,0,1
1487,2.25,3.8333,1.91598,3.57621,3.64444,2.13333,1.72274,2.42131,0,0
1488,3.33333,3.295,3.61,4.00257,1.66667,2.93333,1.73333,2.41123,0,0
1489,4.48784,4.545,4.61,3.08333,2.58154,1.79851,1.13333,1.73333,0,0
1490,1.58333,5.02991,1.39437,3.34651,2.02708,1,2.82923,2.33535,0,0
1491,3.02155,3.61498,3.07702,3.25,1.63311,1.40101,2.24456,1.73333,1,0
1492,4.43711,3.20686,2.42897,4.66667,1.34567,1.75485,1.72322,1.13333,1,0
1493,2.68778,4.12833,4.44333,3.71313,1.19505,1.03658,1.66667,1.46667,0,0
1494,3.15417,4.29519,3.85148,3.58333,2.34274,2.59799,1.2983,1.49904,1,0
1495,2.69386,3.66565,3.56406,1.58333,1.21533,2.407,1.95714,1.6,1,0
1496,2.62887,3.54218,3.44569,4.41667,2.27276,1.83072,1.90226,1.13333,1,0
1497,2.83048,2.63588,3.0716,2.79262,2.19829,1.26871,1.28196,1.66667,1,0
1498,3.74016,2.99923,2.30543,2.5,2.67007,3.92769,2.66656,3,1,0
1499,3.55033,3.50179,3.62877,4.16667,2.674,1.46087,2.04143,2.2,1,0
1500,2.12762,2.62833,2.19333,2.67311,1.43366,1.54614,1.53333,1.33333,1,0
1501,3.01504,2.96167,3.02667,2.15468,2.22122,2.07718,2.4,2.2,0,0
1502,4.15629,3.46167,4.02667,4.42603,1.02943,1.31086,1.26667,1.48327,0,0
1503,3.10432,3.45612,3.10115,2.38648,1.86372,2.05919,1.73785,1.03877,0,0
1504,2.82721,4.87833,4.77667,2.86248,1.1705,3.17489,1.33333,2.74896,0,0
1505,3.56453,3.12833,1.27667,1.38122,2.14052,2.15031,2.73333,1.65032,0,0
1506,3.15374,3.87833,4.19333,3.83333,3.60182,1.84061,1.86667,1.66667,0,0
1507,3.32536,3.73236,3.63041,4.23602,2.38009,1.37751,1.78219,2.32133,1,1
1508,2.85123,3.045,2.86,2.83333,4.6538,3.7444,3.8,3.13333,0,0
1509,2.56365,2.045,3.52667,4.2632,3.12972,4.00384,2.86667,2.18619,1,0
1510,3.06094,3.46523,2.29232,4.64204,1.15585,2.26535,2.6684,1.73722,1,0
1511,4.93553,3.96167,4.36,4.33547,2.66963,3.00437,1.93333,1.24217,0,0
1512,3.32355,4.37833,4.19333,3.24137,1.4099,1.94772,1.06667,2.70912,0,0
1513,1.28063,4.40518,4.81966,3.54651,2.77676,1.88951,2.28231,1.06899,0,0
1514,4.29945,3.06117,1.9549,3.48861,1.95099,2.08479,3.09944,1.29281,1,0
1515,3.32868,3.045,2.94407,3.57782,1.92869,1.73765,2.14362,1.60999,0,0
1516,4.19316,3.87833,3.22619,4.69835,2.7152,2.22174,1.92674,2.58045,1,0
1517,4.26604,3.05693,2.63883,3.08333,1.15484,1.14181,1.08438,1.46667,0,0
1518,3.02243,3.16891,3.34979,4.16667,1.90331,1.73076,1.73847,1.8,0,1
1519,3.19847,4.53827,3.94721,1.83871,2.21375,3.40101,1.77116,2.46667,1,0
1520,4.04115,3.54531,4.15593,2.66667,1.95995,1.84086,1.55764,2,1,0
1521,1.83229,2.20793,2.81929,1.6094,1.59769,3.32974,2.2428,3.2,0,0
1522,4.59335,4.94739,4.5707,4.41667,2.37282,2.66924,1.69518,1.86667,0,0
1523,3.7904,3.26341,4.44927,1.86468,2.51473,2.98084,1.56392,4.66667,0,0
1524,2.05017,3.81317,4.00495,3.26187,1.53077,2.08217,1.93239,1.49168,0,1
1525,3.05519,3.73543,2.4348,2.09876,1.58561,3.44505,1.94582,1.76392,0,0
1526,3.02035,3.44888,4.37468,2.66667,1.68515,1.68953,2.36041,2.26667,1,1
1527,4.75838,4.15115,2.97065,2,1.93865,2.82427,1.82247,3,0,0
1528,3.12012,2.08022,2.84131,2.5,1.298,1.28693,2.00237,1.46667,1,0
1529,2.5496,2.61057,2.87603,2.66667,4.0958,4.04103,2.67846,4.13333,0,0
1530,4.06147,4.83958,2.46351,3.08333,2.92033,2.25281,2.32214,2.4,0,0
1531,4.76135,4.82279,4.12453,3.91667,2.13101,2.26289,1.89076,2.13333,1,0
1532,3.41704,3.59407,3.0914,2.58333,1.51193,1.44755,1.43424,2.13333,1,0
1533,3.43269,4.27207,3.09021,4.16667,3.48749,1.25725,2.79915,1.19259,0,0
1534,2.37263,3.35515,3.03446,3.91667,2.71406,3.22459,2.62729,2.69645,1,0
1535,3.39496,3.5855,3.4964,2.0434,2.64387,2.10213,1.77978,1.83333,1,0
1536,4.42052,3.30796,3.82205,2.85104,3.35446,1.15815,1.89495,1.49028,0,0
1537,4.27495,3.84853,3.81839,4.16667,1.3719,2.57324,1.85438,1.2,0,0
1538,4.18632,3.53102,2.59192,2.33333,2.37286,2.37942,3.11392,1.46667,1,1
1539,4.75,4.795,4.52667,4.05939,1.6,3.13333,2.2,2.55203,0,1
1540,2,2.87833,3.11,3.00468,1.26667,1,1.13333,1.01306,0,0
1541,4.46245,3.62833,2.6525,4.83333,2.16492,2.36643,2.21111,1.8,0,0
1542,4.13396,4.71167,5.11,4.44647,2.04153,2.04296,1.93333,2.37513,0,0
1543,4.31553,3.295,4.27667,4.75,1.00091,1.9961,1.86667,2.4,0,0
1544,3.23805,3.71167,4.29024,3.92453,1.44316,2.14111,3.81072,1.32838,1,0
1545,3.92457,3.87833,3.44333,4.08333,1.95397,1.77819,1.93333,1,0,0
1546,2.10094,3.12533,4.04382,4.46886,1.69937,2.47315,2.22969,2.24479,1,1
1547,4.64688,4.87833,3.52441,2.83836,1.10325,2.6628,1.43602,1.67521,0,1
1548,2.58333,3.12833,1.44333,3.44121,1.8,2.33333,1.8,2.94272,0,0
1549,4.08333,4.4177,4.17826,3.51028,2.93333,1.66667,2.35837,1.64058,1,0
1550,5,5.045,4.02667,4.48158,2.86667,2.06667,1.8,1.18513,0,0
1551,4.58333,5.045,5.11,4.80425,1.4,2.86667,1.8,2.09235,0,0
1552,4.83333,4.87833,4.02667,4.72166,1.54095,1.6,2.05,1.32987,0,1
1553,4.86023,4.795,4.16803,3.89016,1.85823,2.26799,1.35859,1.56397,1,0
1554,4.13851,2.96167,3.61,4.01933,1.85209,1.16048,1.4,1,1,0
1555,2.96522,4.795,4.62408,3.58333,1.1548,2.65122,1.28128,1.26667,1,0
1556,4.57742,4.295,4.61,4.59492,1.56364,1.60646,1.46667,1.48932,0,0
1557,2.39334,3.96167,3.79649,3.2863,1.29593,2.77559,1.30273,1.95083,1,0
1558,4.59387,4.71167,4.11,2.55558,2.98009,2.27343,2.33333,1.36667,1,0
1559,4.59948,3.71167,4.11,4.21906,1.40231,1.34042,1.73333,1.29418,0,0
1560,4.08106,4.37833,4.87988,4.19495,1.61397,2.14989,1.62617,1.18427,0,0
1561,2.59809,2.46167,3.02667,4.39663,1.53833,2.15021,1.66667,2.10433,1,0
1562,3.71569,3.75469,3.62883,5,1.76062,1.1626,1.88242,2.13333,1,1
