Couple_ID,Particiapnt_ID,ID,Time,Event,IQ,Gender,Pep_Self,Pep_Mate,Pep_P1,Pep_P2,Pep_P3,Pep_P4,Pep_P5,Pep_P6,Pep_P7,Intelligence_Self,Intelligence_Mate,Intelligence_P1,Intelligence_P2,Intelligence_P3,Intelligence_P4,Intelligence_P5,Intelligence_P6,Intelligence_P7,SelfAssured_Self,SelfAssured_Mate,SelfAssured_P1,SelfAssured_P2,SelfAssured_P3,SelfAssured_P4,SelfAssured_P5,SelfAssured_P6,SelfAssured_P7,Sociable_Self,Sociable_Mate,Sociable_P1,Sociable_P2,Sociable_P3,Sociable_P4,Sociable_P5,Sociable_P6,Sociable_P7,Attractive_Self,Attractive_Mate,Attractive_P1,Attractive_P2,Attractive_P3,Attractive_P4,Attractive_P5,Attractive_P6,Attractive_P7,Nervous_Self,Nervous_Mate,Nervous_P1,Nevrous_P2,Nervous_P3,Nervous_P4,Nervous_P5,Nervous_P6,Nervous_P7,Popular_Self,Popular_Mate,Popular_P1,Popular_P2,Popular_P3,Popular_P4,Popular_P5,Popular_P6,Popular_P7,Religious_Self,Religious_Mate,Religious_P1,Religious_P2,Religious_P3,Religious_P4,Religious_P5,Religious_P6,Religious_P7,Punctual_Self,Punctual_Mate,Punctual_P1,Punctual_P2,Punctual_P3,Punctual_P4,Punctual_P5,Punctual_P6,Punctual_P7,Initiative_Self,Initiative_Mate,Initiative_P1,Initiative_P2,Initiative_P3,Initiative_P4,Initiative_P5,Initiative_P6,Initiative_P7,Courtesy_Self,Courtesy_Mate,Courtesy_P1,Courtesy_P2,Courtesy_P3,Courtesy_P4,Courtesy_P5,Courtesy_P6,Courtesy_P7,Jealous_Self,Jealous_Mate,Jealous_P1,Jealous_P2,Jealous_P3,Jealous_P4,Jealous_P5,Jealous_P6,Jealous_P7,Voice_Self,Voice_Mate,Voice_P1,Voice_P2,Voice_P3,Voice_P4,Voice_P5,Voice_P6,Voice_P7,Cooperation_Self,Cooperation_Mate,Cooperation_P1,Cooperation_P2,Cooperation_P3,Cooperation_P4,Cooperation_P5,Cooperation_P6,Cooperation_P7,Culture_Self,Culture_Mate,Culture_P1,Culture_P2,Culture_P3,Culture_P4,Culture_P5,Culture_P6,Culture_P7,Graceful_Self,Graceful_Mate,Graceful_P1,Graceful_P2,Graceful_P3,Graceful_P4,Graceful_P5,Graceful_P6,Graceful_P7,Persistent_Self,Persistent_Mate,Persistent_P1,Persistent_P2,Persistent_P3,Persistent_P4,Persistent_P5,Persistent_P6,Persistent_P7,Generosity_Self,Generosity_Mate,Generosity_P1,Generosity_P2,Generosity_P3,Generosity_P4,Generosity_P5,Generosity_P6,Generosity_P7,Honesty_Self,Honesty_Mate,Honesty_P1,Honesty_P2,Honesty_P3,Honesty_P4,Honesty_P5,Honesty_P6,Honesty_P7,Dress_Self,Dress_Mate,Dress_P1,Dress_P2,Dress_P3,Dress_P4,Dress_P5,Dress_P6,Dress_P7,Patience_Self,Patience_Mate,Patience_P1,Patience_P2,Patience_P3,Patience_P4,Patience_P5,Patience_P6,Patience_P7,CSense_Self,CSense_Mate,CSense_P1,CSense_P2,CSense_P3,CSense_P4,CSense_P5,CSense_P6,CSense_P7,Interests_Self,Interests_Mate,Interests_P1,Interests_P2,Interests_P3,Interests_P4,Interests_P5,Interests_P6,Interests_P7,Disposition_Self,Disposition_Mate,Disposition_P1,Disposition_P2,Disposition_P3,Disposition_P4,Disposition_P5,Disposition_P6,Disposition_P7,Convention_Self,Convention_Mate,Convention_P1,Convention_P2,Convention_P3,Convention_P4,Convention_P5,Convention_P6,Convention_P7,Sport_Self,Sport_Mate,Sport_P1,Sport_P2,Sport_P3,Sport_P4,Sport_P5,Sport_P6,Sport_P7,Quiet_Self,Quiet_Mate,Quiet_P1,Quiet_P2,Quiet_P3,Quiet_P4,Quiet_P5,Quiet_P6,Quiet_P7,Sincere_Self,Sincere_Mate,Sincere_P1,Sincere_P2,Sincere_P3,Sincere_P4,Sincere_P5,Sincere_P6,Sincere_P7,Temper_Self,Temper_Mate,Temper_P1,Temper_P2,Temper_P3,Temper_P4,Temper_P5,Temper_P6,Temper_P7,Entertaining_Self,Entertaining_Mate,Entertaining_P1,Entertaining_P2,Entertaining_P3,Entertaining_P4,Entertaining_P5,Entertaining_P6,Entertaining_P7,Vanity_Self,Vanity_Mate,Vanity_P1,Vanity_P2,Vanity_P3,Vanity_P4,Vanity_P5,Vanity_P6,Vanity_P7,Tact_Self,Tact_Mate,Tact_P1,Tact_P2,Tact_P3,Tact_P4,Tact_P5,Tact_P6,Tact_P7,Tolerant_Self,Tolerant_Mate,Tolerant_P1,Tolerant_P2,Tolerant_P3,Tolerant_P4,Tolerant_P5,Tolerant_P6,Tolerant_P7,Humor_Self,Humor_Mate,Humor_P1,Humor_P2,Humor_P3,Humor_P4,Humor_P5,Humor_P6,Humor_P7,Dependable_Self,Dependable_Mate,Dependable_P1,Dependable_P2,Dependable_P3,Dependable_P4,Dependable_P5,Dependable_P6,Dependable_P7,Unselfish_Self,Unselfish_Mate,Unselfish_P1,Unselfish_P2,Unselfish_P3,Unselfish_P4,Unselfish_P5,Unselfish_P6,Unselfish_P7,C_PEER,C_SELF,A_Peer,A_Self,E_Peer,E_Self,N_Peer,N_Self,O_Peer,O_Self,FatherOccupation,ChildSES,Income,Schooling,OccupationStatus,Earnings,ZC_PEER,ZC_SELF,ZA_Peer,ZA_Self,ZE_Peer,ZE_Self,ZN_Peer,ZN_Self,ZO_Peer,ZO_Self
77,077B,M078,78.09419496,1,109,1,19,21,18,19,14,18,21,999,999,12,14,18,13,12,19,21,999,999,19,16,18,22,20,20,23,999,999,20,16,17,18,21,19,21,999,999,12,12,20,21,14,18,18,999,999,23,16,12,21,16,21,22,999,999,18,22,19,21,16,23,18,999,999,12,18,12,12,12,18,20,999,999,21,21,17,21,13,24,21,999,999,17,19,18,19,12,22,22,999,999,21,16,22,22,18,24,24,999,999,17,9,12,21,12,21,24,999,999,15,15,18,19,14,21,19,999,999,18,21,20,18,13,24,24,999,999,12,19,17,20,18,21,20,999,999,14,18,18,22,15,20,20,999,999,18,20,19,21,15,24,24,999,999,14,20,14,20,13,18,20,999,999,18,24,20,20,20,24,24,999,999,12,13,17,21,22,24,21,999,999,15,18,12,21,14,1,18,999,999,13,22,14,20,13,23,23,999,999,14,21,19,20,15,24,22,999,999,15,21,19,20,15,21,22,999,999,12,17,12,21,10,24,22,999,999,17,20,19,21,12,25,24,999,999,13,12,14,12,11,19,15,999,999,21,21,16,20,20,23,24,999,999,23,22,12,21,14,22,24,999,999,13,24,17,18,18,25,24,999,999,12,6,8,19,8,19,20,999,999,15,15,13,18,13,24,24,999,999,13,7,12,19,12,22,23,999,999,22,19,17,13,17,24,24,999,999,17,21,18,20,18,24,24,999,999,19,23,14,19,13,23,24,999,999,1.043,.309,.759,.952,.809,1.463,1.075,5.616,-.656,-2.224,4,6,7,7,3,9,.730797752399746,.10981155926119,1.01908833050273,.407895073152331,1.07300347781602,.9593117788757,1.14301650837876,1.41580816687619,-.495946233663203,-1.0694531269763
78,078B,M079,89.92880613,1,113,1,17,21,10,9,18,13,22,999,999,14,21,19,19,19,14,19,999,999,17,13,16,11,16,15,20,999,999,12,18,20,22,19,17,20,999,999,7,12,13,3,8,4,12,999,999,9,13,2,9,4,12,6,999,999,14,15,14,18,19,14,18,999,999,8,5,13,13,4,6,3,999,999,17,19,23,24,18,19,14,999,999,21,20,21,13,18,15,25,999,999,8,18,25,24,21,15,10,999,999,12,17,999,16,15,12,9,999,999,10,14,17,19,14,10,15,999,999,17,18,23,22,18,20,16,999,999,12,14,18,18,17,15,16,999,999,11,13,9,8,7,4,14,999,999,13,11,23,18,20,19,25,999,999,18,16,21,22,18,15,14,999,999,21,17,25,22,21,18,25,999,999,12,11,2,18,13,15,10,999,999,8,14,5,8,16,13,4,999,999,15,13,22,23,18,13,22,999,999,20,12,12,21,19,13,5,999,999,12,12,10,18,18,11,8,999,999,9,10,12,12,15,9,12,999,999,13,11,22,23,22,9,11,999,999,6,18,12,11,5,14,12,999,999,21,15,25,24,20,14,20,999,999,15,10,11,10,17,17,8,999,999,17,16,22,22,19,16,8,999,999,21,12,23,14,17,19,6,999,999,12,18,2,10,13,17,12,999,999,21,12,6,14,14,14,7,999,999,20,20,21,24,21,18,16,999,999,20,12,25,24,17,16,25,999,999,18,12,25,18,19,16,10,999,999,.965,-.221,-.567,-2.883,.345,-.653,-1.278,-3.125,-.174,-.884,6,4,4,999,999,999,.668896228428668,-.307353775534271,-.657143591506076,-1.25077759386693,.478027860035555,-.38245100919349,-1.62072625395692,-1.07038282258448,-.186021364555506,-.497331589726968
79,079B,M080,75.83515882,1,120,1,18,22,21,16,15,8,12,999,999,16,17,17,14,14,18,11,999,999,16,12,20,21,22,23,12,999,999,16,17,17,16,13,17,16,999,999,11,23,20,14,21,17,16,999,999,17,24,8,19,14,18,15,999,999,13,24,18,17,18,17,12,999,999,3,2,1,13,1,7,3,999,999,12,21,4,15,12,18,12,999,999,18,23,21,21,13,18,14,999,999,14,23,14,15,13,21,15,999,999,13,24,9,6,13,18,13,999,999,13,12,17,13,13,20,12,999,999,17,24,14,15,14,23,15,999,999,13,17,14,12,16,14,14,999,999,6,8,12,11,18,13,13,999,999,14,23,8,18,20,14,14,999,999,13,23,19,18,17,14,13,999,999,17,24,16,16,18,23,12,999,999,8,24,17,17,20,22,14,999,999,12,24,6,10,14,19,15,999,999,13,24,18,19,17,17,13,999,999,17,23,16,10,19,15,9,999,999,13,24,18,14,18,13,14,999,999,9,12,9,17,14,12,17,999,999,15,24,9,20,16,15,18,999,999,15,18,4,7,11,15,9,999,999,19,24,14,11,21,22,7,999,999,14,24,8,15,14,22,15,999,999,15,13,16,13,16,14,13,999,999,17,24,8,10,10,22,10,999,999,13,23,6,10,14,18,11,999,999,19,21,6,10,15,12,12,999,999,16,16,16,18,18,13,13,999,999,18,24,8,15,13,21,7,999,999,15,24,14,20,15,19,13,999,999,-1.348,-.746,-.784,-1.774,-.421,-.733,-.201,-.627,-1.175,-1.038,5,9,8,8,4,6,-1.16672204009829,-.72058358830336,-.931459071955481,-.771124924316898,-.504194819317538,-.433179280954139,-.355723723130094,-.359880009213843,-.829662015959665,-.563082870873533
80,080B,M081,75.24917853,1,110,1,16,20,21,16,19,16,10,999,999,20,15,20,16,13,21,14,999,999,20,21,23,21,18,12,16,999,999,24,18,23,19,24,23,20,999,999,14,14,19,12,18,15,19,999,999,22,23,23,20,17,22,23,999,999,15,18,22,17,18,18,18,999,999,13,14,18,16,13,17,12,999,999,14,9,21,13,12,12,9,999,999,22,15,23,15,12,14,14,999,999,21,20,24,25,23,21,21,999,999,12,12,24,999,22,19,17,999,999,21,22,24,25,21,14,20,999,999,21,23,24,24,25,24,21,999,999,17,22,24,16,17,22,18,999,999,20,13,19,15,20,12,20,999,999,17,23,23,15,13,14,13,999,999,15,24,23,23,14,13,18,999,999,19,23,24,25,23,18,19,999,999,17,18,21,13,17,19,18,999,999,18,22,19,13,19,12,20,999,999,20,22,23,16,13,14,21,999,999,17,15,23,17,14,14,16,999,999,20,18,24,21,24,23,22,999,999,13,13,12,13,13,12,6,999,999,18,21,24,25,24,21,22,999,999,14,13,12,12,12,11,20,999,999,22,24,24,24,21,22,19,999,999,17,22,20,22,23,24,23,999,999,19,21,23,17,14,16,16,999,999,12,12,23,14,21,15,18,999,999,20,22,24,25,18,13,21,999,999,15,13,20,20,21,12,18,999,999,20,24,24,20,24,24,20,999,999,21,23,24,15,14,14,16,999,999,21,23,24,25,24,19,17,999,999,-.693,.491,1.334,2.813,1.199,1.548,1.347,3.573,.834,1.692,6,9,9,8,2,9,-.646907960597574,.253064561021141,1.74596114736175,1.21279463855594,1.57309074276081,1.01321056762139,1.46249718468786,.834720397574261,.462120270424906,.602508022179207
81,081B,M082,57.96823658,1,135,1,16,12,18,18,15,11,19,999,999,18,18,15,14,15,19,18,999,999,22,21,17,18,14,19,13,999,999,18,19,23,15,19,24,24,999,999,13,17,15,12,13,17,16,999,999,21,17,12,7,14,12,13,999,999,12,15,18,16,13,19,18,999,999,4,1,12,10,12,12,12,999,999,14,19,14,12,12,7,12,999,999,22,24,23,15,15,16,21,999,999,19,22,15,12,16,21,18,999,999,19,22,12,12,12,12,13,999,999,13,15,14,12,13,18,15,999,999,21,20,21,12,19,11,16,999,999,24,16,15,13,18,15,12,999,999,12,16,15,12,13,12,12,999,999,20,24,17,12,12,7,21,999,999,17,24,12,11,12,9,18,999,999,22,21,17,12,13,21,21,999,999,9,24,22,16,18,22,13,999,999,8,22,11,10,16,11,12,999,999,22,23,20,12,15,19,17,999,999,17,24,8,12,7,22,22,999,999,25,17,16,12,18,14,23,999,999,10,9,12,12,14,11,12,999,999,23,18,19,11,17,22,21,999,999,9,12,9,11,10,12,6,999,999,21,25,23,12,999,21,18,999,999,25,18,11,11,15,20,12,999,999,12,19,19,13,15,19,21,999,999,12,12,14,11,10,10,22,999,999,0,18,11,8,15,13,13,999,999,10,9,10,8,15,4,12,999,999,25,24,22,12,19,24,24,999,999,14,24,19,12,14,12,12,999,999,15,22,15,10,16,9,12,999,999,-1.708,-.247,-.913,-.884,.795,.001,-.222,5.75,.409,1.723,4,9,9,999,999,999,-1.45242138150327,-.327818490071407,-1.09453140825951,-.386191763000825,1.05505162727954,.0322526124498232,-.380389510639252,1.45392160842609,.188846267580982,.615743669682736
82,082B,M083,51.72234392,1,114,1,11,15,16,10,15,10,23,999,999,14,20,19,15,14,15,23,999,999,22,21,9,12,23,16,24,999,999,12,15,13,14,25,17,1,999,999,14,19,18,14,10,14,20,999,999,17,12,13,9,18,13,15,999,999,15,15,17,13,22,20,23,999,999,12,10,12,11,12,18,14,999,999,14,11,7,9,18,10,11,999,999,15,17,12,12,23,11,20,999,999,18,14,15,17,25,14,22,999,999,6,11,18,10,11,13,23,999,999,12,21,17,15,17,15,21,999,999,10,13,11,12,18,15,22,999,999,20,23,19,18,25,22,23,999,999,14,7,11,12,10,7,10,999,999,10,12,6,11,19,17,17,999,999,20,25,24,16,21,10,23,999,999,16,22,21,15,22,15,21,999,999,12,10,19,16,24,8,15,999,999,8,9,7,11,19,15,18,999,999,17,16,11,12,23,16,16,999,999,18,19,14,14,20,17,20,999,999,14,16,21,16,22,19,23,999,999,10,11,12,14,21,14,19,999,999,21,25,19,16,23,20,23,999,999,18,15,9,11,14,16,6,999,999,16,25,22,19,23,22,21,999,999,9,18,22,10,20,20,18,999,999,10,16,20,19,21,21,24,999,999,9,19,21,11,15,20,13,999,999,16,14,7,15,13,13,17,999,999,16,12,11,9,16,15,19,999,999,14,16,19,16,21,23,24,999,999,10,14,8,12,20,12,14,999,999,20,19,13,14,20,11,10,999,999,-1.917,-2.375,-.602,-.972,-.279,-1.425,-.092,-2.706,.369,.189,3,8,9,7,5,8,-1.61828572137449,-2.00277666449545,-.701388023836625,-.424252569962414,-.322111763876103,-.871978831683761,-.227696540344463,-.951207210573954,.163126361430966,-.0392074035564224
83,083B,M084,51.50054765,1,117,1,12,19,22,15,15,15,13,999,999,17,20,16,9,14,17,21,999,999,21,24,15,23,21,23,23,999,999,18,21,17,23,17,21,20,999,999,12,18,11,12,15,13,13,999,999,11,17,8,18,17,16,16,999,999,18,20,14,13,16,21,18,999,999,11,7,5,2,12,12,15,999,999,15,7,23,10,12,9,13,999,999,16,20,17,8,11,11,19,999,999,18,21,19,20,15,18,19,999,999,14,14,11,18,15,13,13,999,999,12,21,10,14,14,18,15,999,999,19,18,13,7,6,13,17,999,999,18,20,15,9,17,17,15,999,999,13,19,7,18,13,9,14,999,999,17,18,11,3,5,12,13,999,999,13,19,15,18,12,16,18,999,999,18,18,12,9,15,12,18,999,999,13,16,15,20,15,17,18,999,999,16,7,5,15,9,12,10,999,999,13,19,11,9,15,18,18,999,999,14,17,22,7,12,17,18,999,999,18,18,19,20,18,22,20,999,999,7,6,4,11,8,9,9,999,999,12,14,17,19,16,16,17,999,999,12,6,5,3,7,10,9,999,999,20,8,15,8,5,6,16,999,999,17,15,14,20,15,16,17,999,999,20,18,15,13,17,19,18,999,999,8,2,17,12,3,7,7,999,999,20,19,2,15,9,15,18,999,999,15,2,9,14,17,13,11,999,999,18,19,14,22,17,21,18,999,999,20,18,12,6,2,8,16,999,999,18,14,19,15,6,5,11,999,999,-3.191,-.366,-.836,.046,.543,.726,.011,-.102,-.007,.447,8,9,6,999,999,999,-2.62934394623542,-.421483914299067,-.997193657132297,.0160417651159698,.731918317622909,.491977575280713,-.106716725418591,-.21055495836533,-.0786407563791874,.0709473401826278
84,084B,M085,92.17688938,1,99,1,15,18,15,22,16,18,12,999,999,13,19,14,22,12,16,18,999,999,15,16,13,20,23,11,18,999,999,17,14,22,24,21,9,19,999,999,12,20,13,24,21,13,25,999,999,13,18,15,21,20,14,13,999,999,15,17,14,24,17,11,18,999,999,13,21,14,13,12,5,25,999,999,20,25,13,12,12,23,25,999,999,17,14,20,19,13,5,12,999,999,17,22,19,24,24,14,25,999,999,7,11,20,24,12,23,7,999,999,13,15,15,24,24,17,25,999,999,17,23,16,25,16,23,25,999,999,15,22,17,17,16,9,18,999,999,14,13,14,13,10,11,25,999,999,17,14,17,12,15,8,18,999,999,19,21,19,21,13,17,25,999,999,16,18,21,12,16,24,25,999,999,19,23,14,25,21,21,25,999,999,13,12,21,12,8,15,12,999,999,14,12,20,13,15,15,13,999,999,18,20,17,20,20,17,12,999,999,16,14,19,21,14,12,25,999,999,9,12,14,12,12,14,25,999,999,14,12,19,25,13,14,18,999,999,16,17,15,21,14,18,25,999,999,14,22,16,25,23,14,25,999,999,11,19,18,21,23,15,18,999,999,12,12,16,22,18,14,18,999,999,12,15,19,23,24,9,12,999,999,13,14,18,22,24,8,25,999,999,7,7,15,15,12,12,12,999,999,16,17,15,22,24,19,25,999,999,15,20,19,22,24,13,25,999,999,13,22,19,22,13,8,25,999,999,-.992,-.43,.734,-1.344,.079,-.181,.387,-2.147,-.728,-1.318,6,5,5,5,5,5,-.884197135820039,-.471858596236632,.987485164552336,-.585145981209132,.136942699842445,-.0831542058056553,.334918327126337,-.792211585003823,-.542242064733232,-.682630654776378
85,085B,M086,88.06407448,1,118,1,18,14,11,18,8,19,6,999,999,15,14,10,13,13,17,14,999,999,19,17,12,15,12,8,16,999,999,18,15,15,21,16,17,19,999,999,14,12,12,16,12,9,11,999,999,20,22,7,16,19,23,24,999,999,20,17,7,21,18,17,21,999,999,18,13,12,13,19,16,21,999,999,20,4,1,10,3,3,1,999,999,18,18,4,11,19,19,21,999,999,23,19,12,16,19,20,22,999,999,17,17,19,14,13,22,23,999,999,19,17,20,12,18,18,20,999,999,23,14,12,14,16,16,22,999,999,18,18,12,15,12,16,15,999,999,12,13,10,11,15,16,8,999,999,19,20,9,12,24,20,23,999,999,22,20,18,18,18,20,21,999,999,22,20,20,17,25,19,23,999,999,20,15,17,16,21,17,16,999,999,23,19,16,13,22,22,23,999,999,22,19,13,13,16,20,20,999,999,21,12,12,14,16,5,15,999,999,20,17,12,20,19,20,23,999,999,13,13,15,12,12,6,14,999,999,19,13,16,19,21,20,23,999,999,10,14,6,4,21,22,22,999,999,21,20,11,17,25,21,23,999,999,22,21,10,15,23,23,24,999,999,16,13,13,13,15,16,11,999,999,17,17,16,11,18,21,19,999,999,14,11,13,11,6,18,8,999,999,15,8,12,12,6,22,9,999,999,14,13,16,18,13,16,19,999,999,20,15,12,14,23,20,22,999,999,15,17,15,17,25,22,18,999,999,.03,.863,-.691,1.076,.08,1.283,1.112,5.078,-1.469,-.877,2,8,9,7,3,8,-.0731284499425844,.545867399783238,-.813895294620022,.461526210234571,.138224974880765,.845173167414237,1.18647527684728,1.26278554334,-1.01870332616228,-.494342895129397
86,086B,M087,94.89047097,0,117,1,16,13,15,21,17,17,23,999,999,19,21,21,19,16,17,11,999,999,21,24,25,22,18,20,8,999,999,19,24,16,24,20,21,12,999,999,15,12,5,24,19,12,13,999,999,19,24,22,10,17,13,12,999,999,19,18,11,24,21,18,15,999,999,18,12,4,14,12,4,13,999,999,25,24,25,13,15,20,12,999,999,14,24,20,19,17,13,10,999,999,20,25,25,24,21,22,12,999,999,11,22,25,5,15,4,13,999,999,15,22,11,19,14,18,13,999,999,24,21,14,24,17,20,9,999,999,25,25,18,18,14,23,16,999,999,16,24,15,24,18,16,23,999,999,8,25,21,18,19,19,18,999,999,16,21,14,20,15,6,5,999,999,25,22,25,24,20,20,16,999,999,23,20,2,24,20,14,21,999,999,25,25,19,20,18,18,14,999,999,25,25,24,22,17,22,18,999,999,23,25,17,16,18,11,15,999,999,23,25,21,19,19,17,21,999,999,12,25,9,20,15,19,14,999,999,25,24,25,24,21,15,14,999,999,9,12,21,3,11,14,10,999,999,24,25,25,24,22,22,11,999,999,25,25,20,21,20,19,13,999,999,20,21,15,24,17,14,15,999,999,11,9,25,21,10,11,14,999,999,20,24,19,24,18,13,13,999,999,15,19,15,24,17,12,12,999,999,24,24,25,24,23,18,20,999,999,25,25,25,18,21,22,11,999,999,20,25,21,24,17,15,8,999,999,.386,-.18,.702,3.17,.61,1.407,.384,5.234,.712,2.591,2,8,8,8,3,6,.209396454335668,-.275082494918018,.947033112135834,1.36720041225239,.817830745190346,.923801988643245,.331394643196457,1.30715641559213,.383674556667356,.986341799781556
87,087B,M088,53.77601314,1,125,1,18,19,17,18,16,18,18,999,999,16,20,18,20,14,19,19,999,999,21,22,21,18,17,24,18,999,999,19,23,15,10,7,20,15,999,999,16,14,18,21,15,12,16,999,999,13,11,19,20,13,12,14,999,999,19,15,14,10,16,15,20,999,999,19,20,13,16,18,19,21,999,999,23,6,12,12,19,5,5,999,999,17,20,19,13,15,20,17,999,999,22,16,21,12,20,11,19,999,999,10,3,3,16,22,5,18,999,999,13,19,17,16,13,16,17,999,999,21,20,21,17,17,15,15,999,999,20,16,19,18,17,18,19,999,999,12,11,13,24,21,12,16,999,999,14,15,16,22,17,8,11,999,999,22,20,24,21,17,19,18,999,999,17,16,20,21,17,21,16,999,999,16,8,14,18,14,8,6,999,999,10,11,11,14,13,11,12,999,999,18,11,19,18,16,21,15,999,999,15,18,18,9,18,19,19,999,999,15,20,15,15,18,17,16,999,999,8,7,11,9,14,12,8,999,999,18,18,15,21,20,11,17,999,999,8,6,13,20,12,8,9,999,999,17,17,17,23,17,20,12,999,999,12,11,14,15,14,12,12,999,999,18,16,23,18,16,24,16,999,999,11,16,11,16,17,7,18,999,999,17,9,16,16,8,8,12,999,999,9,8,5,6,12,5,12,999,999,19,20,23,19,18,23,19,999,999,24,19,17,18,20,10,11,999,999,12,14,16,22,17,9,12,999,999,-1.497,-.153,-.815,.567,-.869,.979,-.852,-2.832,.941,1.023,5,6,3,4,5,6,-1.28496982306868,-.253830675975608,-.970646997733967,.241379042695379,-1.07865403648488,.652405734723768,-1.120363135914,-.987045222777597,.5309210193762,.316874209925623
88,088B,M089,74.97261774,1,111,1,25,24,21,21,23,21,18,999,999,12,13,18,20,24,13,13,999,999,19,25,12,21,22,25,12,999,999,19,25,15,21,24,22,12,999,999,7,12,11,9,12,2,7,999,999,17,13,7,9,20,12,19,999,999,12,25,18,22,22,19,12,999,999,7,9,14,2,13,1,12,999,999,25,25,22,8,24,24,25,999,999,16,13,3,15,24,7,19,999,999,19,12,17,8,24,12,11,999,999,24,18,3,12,24,12,23,999,999,12,6,12,5,23,0,6,999,999,19,24,16,9,24,17,19,999,999,12,12,9,6,24,6,12,999,999,12,13,10,15,19,5,7,999,999,17,25,16,12,24,12,25,999,999,12,25,14,1,20,24,13,999,999,12,25,15,18,24,22,18,999,999,11,24,13,15,24,12,13,999,999,10,12,9,4,3,6,6,999,999,12,19,15,21,24,19,22,999,999,12,12,12,4,24,12,12,999,999,21,13,22,18,24,22,20,999,999,15,12,7,2,24,2,12,999,999,23,24,13,11,24,21,7,999,999,10,7,8,0,19,3,6,999,999,17,24,13,13,24,13,13,999,999,19,12,14,12,24,12,8,999,999,13,19,13,16,24,12,13,999,999,17,12,6,8,24,8,12,999,999,24,19,13,1,24,6,6,999,999,21,12,10,3,24,999,12,999,999,22,24,22,24,24,15,20,999,999,24,24,23,9,24,25,12,999,999,14,24,11,5,24,20,7,999,999,-.044,.48,-1.101,1.415,.859,.588,-.449,2.365,-1.025,-2.691,8,6,2,8,2,6,-.13185553678694,.244406412563122,-1.33218721620645,.608146818870693,1.13711722973202,.404471306493592,-.647014928000153,.49113056628854,-.733212367897103,-1.2688417522714
89,089B,M090,48.64457831,1,118,1,20,9,15,15,10,15,17,999,999,15,21,17,15,20,7,10,999,999,22,21,22,19,25,25,22,999,999,22,22,22,17,21,22,22,999,999,14,9,12,15,13,17,19,999,999,12,6,13,13,20,15,13,999,999,21,16,15,18,20,22,20,999,999,4,2,14,14,14,6,0,999,999,2,1,4,14,16,10,18,999,999,22,21,21,17,23,22,25,999,999,20,22,22,16,23,23,23,999,999,13,19,4,10,22,17,19,999,999,13,18,20,16,18,17,23,999,999,21,20,17,14,22,21,16,999,999,21,15,5,15,19,13,19,999,999,22,16,19,18,19,17,18,999,999,20,20,21,14,21,22,24,999,999,18,24,20,13,14,16,19,999,999,14,15,19,12,20,18,21,999,999,23,24,19,16,16,21,23,999,999,13,13,10,13,19,18,20,999,999,21,23,8,14,23,15,21,999,999,23,20,21,16,24,14,12,999,999,17,17,17,15,22,16,21,999,999,6,16,6,14,19,11,18,999,999,21,22,19,14,21,19,20,999,999,9,9,12,12,13,12,12,999,999,17,23,10,14,22,23,20,999,999,18,4,13,13,22,21,12,999,999,21,21,20,17,23,22,21,999,999,6,5,6,12,8,9,18,999,999,19,24,8,13,25,20,21,999,999,11,11,12,14,18,17,12,999,999,22,20,21,15,21,19,19,999,999,17,19,17,12,20,23,18,999,999,13,22,16,12,21,22,21,999,999,.868,.415,.779,1.597,1.195,2.7,-.059,.274,-.708,.317,5,8,2,7,3,8,.591916128105661,.193244626220282,1.04437086326304,.68686348781398,1.56796164260753,1.74369768097475,-.188936017115786,-.103609779090966,-.529382111658224,.0154430119420211
90,090B,M091,89.61391019,1,120,1,20,15,22,19,19,22,16,999,999,14,17,19,19,17,18,12,999,999,19,15,19,15,20,12,16,999,999,11,13,15,24,13,15,10,999,999,11,12,14,12,13,10,12,999,999,5,11,10,12,9,7,10,999,999,14,15,17,19,14,12,12,999,999,11,11,999,12,13,4,8,999,999,22,23,20,24,20,25,16,999,999,22,19,21,23,24,17,15,999,999,22,14,18,23,12,25,17,999,999,5,5,17,19,13,4,9,999,999,14,12,15,21,12,19,12,999,999,16,12,22,24,21,22,13,999,999,17,14,18,12,12,17,15,999,999,13,12,13,13,20,19,13,999,999,11,12,20,24,21,21,12,999,999,22,20,13,13,14,5,17,999,999,13,18,22,24,21,25,16,999,999,15,19,19,24,13,22,16,999,999,10,12,12,24,11,12,12,999,999,20,14,20,22,17,21,13,999,999,20,16,13,23,20,8,12,999,999,14,14,13,24,21,21,14,999,999,13,11,14,19,12,12,10,999,999,16,18,15,24,18,4,10,999,999,16,12,22,7,12,12,12,999,999,14,17,22,24,21,21,14,999,999,11,11,13,12,8,12,10,999,999,14,14,17,24,19,17,14,999,999,12,12,12,12,11,9,10,999,999,11,12,12,20,10,21,10,999,999,11,12,14,21,12,5,12,999,999,19,13,17,24,21,23,16,999,999,18,14,22,24,19,22,16,999,999,18,17,15,13,16,9,11,999,999,.699,-.517,-.125,-.946,-.76,-1.461,-1.719,-6.113,-.543,-.724,5,7,8,999,999,999,.457796159501659,-.54033667949551,-.0983996175031414,-.413007331541945,-.938886057308007,-.894806553976053,-2.13870779164925,-1.92025568341373,-.423287498789406,-.429018570353914
